subzone,cuisine_primary,count
Cabramatta,['Asian',5
Cabramatta,['Asian'],1
Cabramatta,['Australian',1
Cabramatta,['BBQ'],1
Cabramatta,['Burger',2
Cabramatta,['Cafe'],7
Cabramatta,['Cambodian',1
Cabramatta,['Chinese',9
Cabramatta,['Chinese'],3
Cabramatta,['Desserts'],1
Cabramatta,['Fast Food',1
Cabramatta,['Fast Food'],1
Cabramatta,['German'],1
Cabramatta,['Japanese',3
Cabramatta,['Mediterranean'],1
Cabramatta,['Pizza',2
Cabramatta,['Pub Food',1
Cabramatta,['Ramen'],1
Cabramatta,['Steak'],2
Cabramatta,['Thai',2
Cabramatta,['Thai'],5
Cabramatta,['Turkish',1
Cabramatta,['Vegetarian'],1
Cabramatta,['Vietnamese',13
Cabramatta,['Vietnamese'],20
Cabramatta,['Yum Cha',2
Cabramatta Plaza,['Poké'],1
Camden,['American',2
Camden,['Asian',1
Camden,['BBQ',1
Camden,['Bakery',1
Camden,['Bakery'],1
Camden,['Bar Food',1
Camden,['Burger'],1
Camden,['Cafe',9
Camden,['Cafe'],8
Camden,['Chinese',1
Camden,['Chinese'],3
Camden,['Fast Food',1
Camden,['Healthy Food',1
Camden,['Indian'],2
Camden,['Italian',6
Camden,['Italian'],1
Camden,['Japanese',1
Camden,['Japanese'],1
Camden,['Malaysian'],1
Camden,['Modern Australian'],2
Camden,['Pizza',1
Camden,['Pizza'],1
Camden,['Pub Food'],3
Camden,['Sandwich',1
Camden,['Seafood',1
Camden,['Seafood'],1
Camden,['Tapas',1
Camden,['Thai'],6
Camden,['Turkish',1
Cammeray,['Asian'],1
Cammeray,['Cafe',2
Cammeray,['Cafe'],6
Cammeray,['Chinese'],1
Cammeray,['Italian',1
Cammeray,['Japanese',1
Cammeray,['Modern Australian'],1
Cammeray,['Pub Food',1
Campbelltown,['Asian',1
Campbelltown,['Asian'],1
Campbelltown,['Australian',1
Campbelltown,['Australian'],3
Campbelltown,['Bakery',3
Campbelltown,['Bar Food'],1
Campbelltown,['Burger',1
Campbelltown,['Cafe',3
Campbelltown,['Cafe'],5
Campbelltown,['Charcoal Chicken'],1
Campbelltown,['Chinese',1
Campbelltown,['Chinese'],7
Campbelltown,['Fast Food',1
Campbelltown,['Fast Food'],1
Campbelltown,['Fish and Chips',1
Campbelltown,['Healthy Food',1
Campbelltown,['Indian',2
Campbelltown,['Indian'],3
Campbelltown,['Italian',3
Campbelltown,['Japanese',1
Campbelltown,['Juices',1
Campbelltown,['Modern Australian',3
Campbelltown,['Modern Australian'],4
Campbelltown,['Pizza',1
Campbelltown,['Pizza'],2
Campbelltown,['Pub Food'],2
Campbelltown,['Sandwich',1
Campbelltown,['Seafood',1
Campbelltown,['South African'],1
Campbelltown,['Steak'],1
Campbelltown,['Thai'],6
Campbelltown,['Turkish',1
"Campbelltown Mall, Campbelltown",['Cafe',1
"Campbelltown Mall, Campbelltown",['Japanese'],1
Camperdown,['Asian',1
Camperdown,['Australian'],1
Camperdown,['Bar Food'],1
Camperdown,['Burger',2
Camperdown,['Cafe',6
Camperdown,['Cafe'],4
Camperdown,['Chinese'],1
Camperdown,['Greek',1
Camperdown,['Italian',1
Camperdown,['Japanese'],1
Camperdown,['Korean',1
Camperdown,['Meat Pie',1
Camperdown,['Mediterranean',1
Camperdown,['Modern Australian',2
Camperdown,['Modern Australian'],1
Camperdown,['Pizza'],1
Camperdown,['Pub Food'],1
Camperdown,['Thai'],2
Campsie,['Asian',4
Campsie,['Bakery',1
Campsie,['Burger',2
Campsie,['Cafe',2
Campsie,['Cafe'],7
Campsie,['Chinese',5
Campsie,['Chinese'],7
Campsie,['Dumplings',1
Campsie,['Japanese',2
Campsie,['Japanese'],2
Campsie,['Korean BBQ'],1
Campsie,['Korean',3
Campsie,['Korean'],5
Campsie,['Malaysian'],3
Campsie,['Nepalese',1
Campsie,['Nepalese'],1
Campsie,['Pizza'],1
Campsie,['Pub Food'],1
Campsie,['Seafood'],1
Campsie,['Sushi'],1
Campsie,['Thai',1
Campsie,['Thai'],2
Campsie,['Turkish'],1
Campsie,['Vietnamese'],2
"Campsie Centre, Campsie",['Asian',1
"Campsie Centre, Campsie",['Turkish'],1
Canley Heights,['Asian',1
Canley Heights,['Asian'],2
Canley Heights,['Australian',1
Canley Heights,['Bakery',1
Canley Heights,['Beverages',1
Canley Heights,['Burger',1
Canley Heights,['Cafe'],1
Canley Heights,['Charcoal Chicken'],1
Canley Heights,['Chinese',2
Canley Heights,['European'],1
Canley Heights,['Japanese BBQ'],1
Canley Heights,['Korean BBQ',1
Canley Heights,['Modern Australian'],2
Canley Heights,['Pizza',2
Canley Heights,['Seafood',1
Canley Heights,['Steak'],1
Canley Heights,['Sushi',1
Canley Heights,['Thai',1
Canley Heights,['Thai'],2
Canley Heights,['Vietnamese',1
Canley Heights,['Vietnamese'],8
Canley Vale,['BBQ',1
Canley Vale,['Bakery',1
Canley Vale,['Bar Food'],1
Canley Vale,['Burger',1
Canley Vale,['Cafe',1
Canley Vale,['Cafe'],2
Canley Vale,['Chinese',2
Canley Vale,['Chinese'],2
Canley Vale,['Hot Pot',1
Canley Vale,['Japanese',1
Canley Vale,['Korean BBQ'],1
Canley Vale,['Seafood',1
Canley Vale,['Thai',1
Canley Vale,['Thai'],1
Canley Vale,['Vietnamese',1
Canley Vale,['Vietnamese'],2
"Cantebury League Club, Belmore",['Chinese',1
"Cantebury League Club, Belmore",['Italian',1
Canterbury,['Burger',1
Canterbury,['Burger'],1
Canterbury,['Cafe'],3
Canterbury,['Japanese',1
Canterbury,['Japanese'],1
Canterbury,['Kebab',1
Canterbury,['Korean BBQ'],1
Canterbury,['Mexican',2
Canterbury,['Modern Australian',1
Canterbury,['Modern Australian'],1
Canterbury,['Pizza'],1
"Canterbury Hurlstone Park RSL, Hurlston Park",['Asian',1
"Canterbury Hurlstone Park RSL, Hurlston Park",['Pub Food'],1
"Capitol Square, Chinatown",['Japanese',1
"Capitol Square, Chinatown",['Korean',1
"Capitol Square, Chinatown",['Pub Food'],1
"Capitol Square, Chinatown",['Thai'],1
"Capitol Square, Chinatown",['Vietnamese',1
Caringbah,['Asian'],1
Caringbah,['Bakery',1
Caringbah,['Bakery'],2
Caringbah,['Burger',1
Caringbah,['Burger'],1
Caringbah,['Cafe',4
Caringbah,['Cafe'],12
Caringbah,['Chinese'],2
Caringbah,['Coffee and Tea',1
Caringbah,['French'],1
Caringbah,['Healthy Food',1
Caringbah,['Indian',1
Caringbah,['Indian'],2
Caringbah,['Italian'],2
Caringbah,['Japanese',1
Caringbah,['Japanese'],2
Caringbah,['Mexican'],1
Caringbah,['Pizza'],2
Caringbah,['Pub Food',2
Caringbah,['Seafood',1
Caringbah,['Seafood'],3
Caringbah,['Thai'],7
Caringbah,['Turkish',1
Caringbah,['Vietnamese'],1
"Caringbah Shopping Village, Caringbah",['Sandwich',1
Carlingford,['Chinese'],6
Carlingford,['Fast Food'],1
Carlingford,['Italian',1
Carlingford,['Japanese BBQ'],1
Carlingford,['Pizza'],1
Carlingford,['Thai'],2
Carlingford,['Vietnamese'],1
"Carlingford Court Shopping Centre, Carlingford",['Australian',1
"Carlingford Court Shopping Centre, Carlingford",['Chinese',1
"Carlingford Court Shopping Centre, Carlingford",['Chinese'],1
"Carlingford Court Shopping Centre, Carlingford",['Indian'],1
"Carlingford Court Shopping Centre, Carlingford",['Sushi'],1
Castle Hill,['American',1
Castle Hill,['Asian'],1
Castle Hill,['Australian',1
Castle Hill,['Burger',1
Castle Hill,['Cafe',4
Castle Hill,['Cafe'],8
Castle Hill,['Cantonese'],1
Castle Hill,['Chinese'],2
Castle Hill,['Coffee and Tea'],1
Castle Hill,['Fish and Chips'],1
Castle Hill,['Indian'],2
Castle Hill,['Italian',3
Castle Hill,['Japanese',1
Castle Hill,['Japanese'],1
Castle Hill,['Lebanese',1
Castle Hill,['Malaysian'],1
Castle Hill,['Middle Eastern',1
Castle Hill,['Modern Australian',1
Castle Hill,['Modern Australian'],2
Castle Hill,['Modern European',1
Castle Hill,['Pizza',1
Castle Hill,['Pizza'],3
Castle Hill,['Pub Food'],1
Castle Hill,['Seafood'],1
Castle Hill,['Thai'],3
"Castle Mall, The Hills",['Asian'],1
"Castle Mall, The Hills",['Bakery'],1
"Castle Mall, The Hills",['Cafe',1
"Castle Mall, The Hills",['Cafe'],1
"Castle Mall, The Hills",['Thai'],1
"Castle Mall, The Hills",['Vietnamese'],1
"Castle Towers, Castle Hill",['Bakery',1
"Castle Towers, Castle Hill",['Cafe',2
"Castle Towers, Castle Hill",['Cafe'],4
"Castle Towers, Castle Hill",['Desserts',1
"Castle Towers, Castle Hill",['Greek',1
"Castle Towers, Castle Hill",['Greek'],1
"Castle Towers, Castle Hill",['Indian',1
"Castle Towers, Castle Hill",['Indian'],1
"Castle Towers, Castle Hill",['Italian',2
"Castle Towers, Castle Hill",['Japanese'],1
"Castle Towers, Castle Hill",['Malaysian',1
"Castle Towers, Castle Hill",['Mexican'],1
"Castle Towers, Castle Hill",['Modern Australian'],1
"Castle Towers, Castle Hill",['Steak',1
"Castle Towers, Castle Hill",['Sushi',1
"Castlereagh Boutitque Hotel, CBD",['Cafe',1
"Castlereagh Boutitque Hotel, CBD",['European'],1
"Castlereagh Street Food Court, CBD",['Cafe'],1
"Castlereagh Street Food Court, CBD",['Chinese',1
Casula,['Australian',2
Casula,['Burger',2
Casula,['Cafe'],2
Casula,['Charcoal Chicken'],1
Casula,['Chinese'],2
Casula,['Italian',3
Casula,['Italian'],3
Casula,['Modern Australian',2
Casula,['Seafood',1
Casula,['Thai'],1
"Centennial Parkland Dining, Moore Park ",['Fast Food',1
"Centennial Parkland Dining, Moore Park ",['Modern Australian',2
"Centennial Plaza, Surry Hills",['Asian',1
"Centennial Plaza, Surry Hills",['Australian',1
"Centennial Plaza, Surry Hills",['Cafe'],1
"Centennial Plaza, Surry Hills",['Greek',1
"Centennial Plaza, Surry Hills",['Modern Australian',1
"Centennial Plaza, Surry Hills",['Sandwich',1
"Central Park, Chippendale",['Brazilian'],1
"Central Park, Chippendale",['Cafe',1
"Central Park, Chippendale",['Chinese'],1
"Central Park, Chippendale",['Indian'],1
"Central Park, Chippendale",['Japanese',1
"Central Park, Chippendale",['Japanese'],1
"Central Park, Chippendale",['Juices',1
"Central Park, Chippendale",['Malaysian',1
"Central Park, Chippendale",['Thai',1
"Central Park, Chippendale",['Turkish'],1
"Central Park, Chippendale",['Vietnamese'],1
"Central Station, Chinatown",['Asian',1
"Central Station, Chinatown",['Bakery',1
"Central Station, Chinatown",['Burger',1
"Central Station, Chinatown",['Cafe'],1
"Central Station, Chinatown",['Chinese'],1
"Central Station, Chinatown",['Fast Food',1
"Central Station, Chinatown",['Japanese',1
"Central Station, Chinatown",['Sandwich',2
"Central Station, Chinatown",['Sandwich'],1
"Central Station, Chinatown",['Thai'],1
"Chambers Arcade, CBD",['Japanese',1
"Chambers Arcade, CBD",['Malaysian',1
Chatswood,['Asian',1
Chatswood,['Asian'],2
Chatswood,['BBQ',1
Chatswood,['Bar Food'],2
Chatswood,['Burger',1
Chatswood,['Burger'],2
Chatswood,['Cafe',10
Chatswood,['Cafe'],19
Chatswood,['Chinese',4
Chatswood,['Chinese'],7
Chatswood,['Fast Food',1
Chatswood,['Filipino',1
Chatswood,['Fusion',1
Chatswood,['Indonesian',1
Chatswood,['Italian',2
Chatswood,['Italian'],1
Chatswood,['Japanese',6
Chatswood,['Japanese'],4
Chatswood,['Korean BBQ',1
Chatswood,['Korean BBQ'],2
Chatswood,['Korean',2
Chatswood,['Korean'],3
Chatswood,['Malaysian',1
Chatswood,['Modern Australian',2
Chatswood,['Modern Australian'],2
Chatswood,['Pub Food'],1
Chatswood,['Steak',2
Chatswood,['Sushi',1
Chatswood,['Sushi'],1
Chatswood,['Taiwanese'],2
Chatswood,['Thai'],7
Chatswood,['Turkish',1
Chatswood,['Vietnamese',1
Chatswood,['Vietnamese'],2
"Chatswood Chase, Chatswood",['Asian',1
"Chatswood Chase, Chatswood",['Cafe',2
"Chatswood Chase, Chatswood",['Cafe'],2
"Chatswood Chase, Chatswood",['Fast Food',1
"Chatswood Chase, Chatswood",['Healthy Food',1
"Chatswood Chase, Chatswood",['Italian'],1
"Chatswood Chase, Chatswood",['Japanese'],1
"Chatswood Chase, Chatswood",['Juices',1
"Chatswood Chase, Chatswood",['Kebab',1
"Chatswood Chase, Chatswood",['Modern Australian',1
"Chatswood Chase, Chatswood",['Sushi',1
"Chatswood Chase, Chatswood",['Thai'],1
"Chatswood Interchange, Chatswood",['Asian',2
"Chatswood Interchange, Chatswood",['Asian'],1
"Chatswood Interchange, Chatswood",['Bakery',1
"Chatswood Interchange, Chatswood",['Beverages',1
"Chatswood Interchange, Chatswood",['Cafe',1
"Chatswood Interchange, Chatswood",['Cafe'],3
"Chatswood Interchange, Chatswood",['Chinese',1
"Chatswood Interchange, Chatswood",['Juices',1
"Chatswood Interchange, Chatswood",['Sichuan',1
"Chatswood Interchange, Chatswood",['Taiwanese'],1
"Chatswood Interchange, Chatswood",['Thai'],1
Chatswood Rsl,['Pizza',1
Chatswood Rsl,['Pub Food'],1
"Cherrybrook Village Shopping Centre, Cherrybrook",['Asian'],1
"Cherrybrook Village Shopping Centre, Cherrybrook",['Cafe'],1
"Cherrybrook Village Shopping Centre, Cherrybrook",['Italian',1
"Cherrybrook Village Shopping Centre, Cherrybrook",['Vietnamese'],1
Chester Hill,['Asian',2
Chester Hill,['Asian'],1
Chester Hill,['Bakery',1
Chester Hill,['Cafe',1
Chester Hill,['Cafe'],4
Chester Hill,['Chinese'],2
Chester Hill,['Fish and Chips',1
Chester Hill,['Italian',2
Chester Hill,['Japanese',1
Chester Hill,['Kebab',1
Chester Hill,['Kebab'],1
Chester Hill,['Pizza'],1
Chester Hill,['Thai',1
Chester Hill,['Thai'],2
"Chifley Plaza, CBD",['Burger'],1
"Chifley Plaza, CBD",['Cafe',1
"Chifley Plaza, CBD",['Japanese'],1
"Chifley Plaza, CBD",['Malaysian',1
"Chifley Plaza, CBD",['Seafood',1
Chinatown,['Asian',7
Chinatown,['Asian'],2
Chinatown,['BBQ',4
Chinatown,['Bakery',1
Chinatown,['Bar Food',1
Chinatown,['Bar Food'],3
Chinatown,['Bubble Tea',1
Chinatown,['Bubble Tea'],1
Chinatown,['Cafe',11
Chinatown,['Cafe'],15
Chinatown,['Cantonese',1
Chinatown,['Chinese',27
Chinatown,['Chinese'],20
Chinatown,['Desserts',1
Chinatown,['Dumplings',1
Chinatown,['European'],1
Chinatown,['Fast Food',1
Chinatown,['Filipino'],1
Chinatown,['Grill'],1
Chinatown,['Hot Pot',1
Chinatown,['Ice Cream',1
Chinatown,['Indian',1
Chinatown,['Indian'],1
Chinatown,['Indonesian'],1
Chinatown,['Japanese',5
Chinatown,['Japanese'],4
Chinatown,['Korean BBQ',1
Chinatown,['Korean BBQ'],2
Chinatown,['Korean',3
Chinatown,['Korean'],3
Chinatown,['Lebanese',1
Chinatown,['Malaysian',1
Chinatown,['Malaysian'],4
Chinatown,['Middle Eastern',1
Chinatown,['Modern Australian',2
Chinatown,['Pizza',1
Chinatown,['Pub Food',1
Chinatown,['Pub Food'],3
Chinatown,['Ramen'],1
Chinatown,['Sandwich'],1
Chinatown,['Seafood',1
Chinatown,['Spanish'],1
Chinatown,['Sushi',2
Chinatown,['Taiwanese'],5
Chinatown,['Teppanyaki'],1
Chinatown,['Thai',7
Chinatown,['Thai'],11
Chinatown,['Turkish'],1
Chinatown,['Vietnamese'],5
Chinatown,['Yum Cha',1
Chippendale,['American',1
Chippendale,['Asian',1
Chippendale,['Australian'],1
Chippendale,['Bakery',1
Chippendale,['Bar Food',4
Chippendale,['Bar Food'],2
Chippendale,['Burger',1
Chippendale,['Cafe',7
Chippendale,['Cafe'],12
Chippendale,['Chinese',1
Chippendale,['Chinese'],1
Chippendale,['Colombian',1
Chippendale,['European',1
Chippendale,['Italian',2
Chippendale,['Japanese',1
Chippendale,['Juices',1
Chippendale,['Korean'],1
Chippendale,['Mexican',1
Chippendale,['Modern Australian',1
Chippendale,['Modern Australian'],3
Chippendale,['Moroccan',1
Chippendale,['Pub Food'],2
Chippendale,['Taiwanese',1
Chippendale,['Thai'],2
Chullora,['Cafe',1
"Chullora Marketplace, Greenacre",['Cafe'],1
"Chullora Marketplace, Greenacre",['Charcoal Chicken'],1
"Chullora Marketplace, Greenacre",['Japanese'],1
"Chullora Marketplace, Greenacre",['Thai'],1
"Circa Retail Shopping Centre, Bella Vista",['Bakery'],1
"Circa Retail Shopping Centre, Bella Vista",['Cafe'],1
"Circa Retail Shopping Centre, Bella Vista",['Indian'],1
"Circa Retail Shopping Centre, Bella Vista",['Pizza',1
"Circa Retail Shopping Centre, Bella Vista",['Sushi'],1
Circular Quay,['Australian',1
Circular Quay,['Australian'],1
Circular Quay,['Bar Food',1
Circular Quay,['Bar Food'],3
Circular Quay,['Cafe'],8
Circular Quay,['Chinese',2
Circular Quay,['Fast Food',1
Circular Quay,['Fast Food'],1
Circular Quay,['Indian',1
Circular Quay,['Italian',2
Circular Quay,['Italian'],3
Circular Quay,['Japanese',1
Circular Quay,['Mediterranean',1
Circular Quay,['Modern Australian',1
Circular Quay,['Modern Australian'],7
Circular Quay,['Pizza',1
Circular Quay,['Pub Food'],1
Circular Quay,['Seafood',3
Circular Quay,['Spanish',1
"Circular Quay Wharf, CBD",['Cafe'],1
"Circular Quay Wharf, CBD",['Chinese'],1
City of Sydney RSL Club,['Shanghai'],1
Clovelly,['Burger',1
Clovelly,['Cafe'],6
Clovelly,['Chinese'],1
Clovelly,['Grill',1
Clovelly,['Japanese',1
Clovelly,['Modern Australian',2
Clovelly,['Modern Australian'],2
Clovelly,['Pizza'],1
Clovelly,['Pub Food',1
Clovelly,['Thai'],1
Club Central Hurstville,['Asian',1
Cockle Bay Wharf ,['Australian',1
Cockle Bay Wharf ,['Cafe'],1
Cockle Bay Wharf ,['Desserts',1
Cockle Bay Wharf ,['Greek',1
Cockle Bay Wharf ,['Italian'],1
Cockle Bay Wharf ,['Mediterranean',1
Cockle Bay Wharf ,['Modern Australian'],2
Cockle Bay Wharf ,['Seafood',1
Cockle Bay Wharf ,['Steak',1
Cockle Bay Wharf ,['Steak'],1
Collaroy,['Asian',1
Collaroy,['Bakery',2
Collaroy,['Burger',1
Collaroy,['Cafe',2
Collaroy,['Cafe'],7
Collaroy,['Chinese',1
Collaroy,['Chinese'],2
Collaroy,['Indian',1
Collaroy,['Indian'],2
Collaroy,['Indonesian',1
Collaroy,['Italian',2
Collaroy,['Japanese',1
Collaroy,['Meat Pie'],1
Collaroy,['Modern Australian',1
Collaroy,['Modern Australian'],1
Collaroy,['Thai'],1
"Colonial Centre, CBD",['Asian'],1
"Colonial Centre, CBD",['Cafe',1
"Colonial Centre, CBD",['Kebab'],1
Como,['Australian',1
Como,['Cafe',1
Como,['Chinese'],1
Como,['Modern Australian',1
Como,['Seafood'],1
Como,['Thai'],1
Concord,['Asian',2
Concord,['Asian'],2
Concord,['Australian',2
Concord,['BBQ',1
Concord,['Burger'],1
Concord,['Cafe',2
Concord,['Cafe'],5
Concord,['Chinese'],1
Concord,['Desserts',1
Concord,['European'],1
Concord,['Falafel',1
Concord,['Indian',2
Concord,['Italian',7
Concord,['Italian'],2
Concord,['Japanese',1
Concord,['Japanese'],2
Concord,['Pizza'],1
Concord,['Pub Food',2
Concord,['Seafood'],1
Concord,['Thai'],3
Concord,['Vietnamese',1
Coogee,['Asian',1
Coogee,['BBQ',1
Coogee,['Bakery',1
Coogee,['Bar Food',1
Coogee,['Bar Food'],1
Coogee,['Brazilian',1
Coogee,['Burger',2
Coogee,['Cafe',5
Coogee,['Cafe'],9
Coogee,['Chinese'],1
Coogee,['Coffee and Tea',1
Coogee,['Continental'],1
Coogee,['Fish and Chips'],1
Coogee,['French',1
Coogee,['Hawaiian',1
Coogee,['Indian'],2
Coogee,['Italian',1
Coogee,['Italian'],1
Coogee,['Japanese',2
Coogee,['Mexican'],1
Coogee,['Modern Australian',3
Coogee,['Modern Australian'],1
Coogee,['Pizza',4
Coogee,['Pizza'],1
Coogee,['Sandwich',1
Coogee,['Seafood',1
Coogee,['Seafood'],1
Coogee,['Thai'],2
Coogee,['Vietnamese'],1
Coogee Legion Club,['Pub Food'],1
"Coogee Pavilion, Coogee",['Mediterranean',1
"Coogee Pavilion, Coogee",['Mediterranean'],1
"Cosmopolitan Centre, Double Bay",['Cafe',3
"Cosmopolitan Centre, Double Bay",['Cafe'],1
Cremorne,['African',1
Cremorne,['Australian',1
Cremorne,['Bakery'],1
Cremorne,['Bar Food'],2
Cremorne,['Burger',1
Cremorne,['Cafe',2
Cremorne,['Cafe'],2
Cremorne,['Cambodian'],1
Cremorne,['Chinese',1
Cremorne,['European',1
Cremorne,['French',1
Cremorne,['Greek',1
Cremorne,['Indian',1
Cremorne,['Indian'],2
Cremorne,['Italian',1
Cremorne,['Italian'],1
Cremorne,['Japanese',1
Cremorne,['Japanese'],1
Cremorne,['Korean',1
Cremorne,['Modern Australian',2
Cremorne,['Seafood',1
Cremorne,['Thai'],2
Cremorne,['Vietnamese'],2
Cronulla,['American'],1
Cronulla,['Asian',2
Cronulla,['Australian'],1
Cronulla,['BBQ',1
Cronulla,['Burger',3
Cronulla,['Burger'],2
Cronulla,['Cafe',15
Cronulla,['Cafe'],11
Cronulla,['Chinese'],2
Cronulla,['Continental',1
Cronulla,['Dumplings',1
Cronulla,['Fast Food'],1
Cronulla,['Fish and Chips'],1
Cronulla,['French',1
Cronulla,['Greek'],1
Cronulla,['Grill',1
Cronulla,['Healthy Food',1
Cronulla,['Indian'],1
Cronulla,['Italian',2
Cronulla,['Italian'],3
Cronulla,['Japanese',1
Cronulla,['Japanese'],1
Cronulla,['Latin American',2
Cronulla,['Mediterranean',1
Cronulla,['Mediterranean'],1
Cronulla,['Middle Eastern'],1
Cronulla,['Modern Australian',3
Cronulla,['Modern Australian'],6
Cronulla,['Pizza',2
Cronulla,['Poké'],1
Cronulla,['Pub Food',1
Cronulla,['Seafood',2
Cronulla,['Seafood'],1
Cronulla,['Spanish',1
Cronulla,['Tapas',1
Cronulla,['Tapas'],1
Cronulla,['Thai',3
Cronulla,['Thai'],3
Cronulla,['Turkish'],1
"Crown Square Plaza, Waterloo",['Cafe'],1
"Crown Square Plaza, Waterloo",['Korean BBQ'],1
"Crown Square Plaza, Waterloo",['Korean',1
"Crown Square Plaza, Waterloo",['Middle Eastern',1
"Crown Square Plaza, Waterloo",['Vietnamese'],1
Crowne Plaza Coogee,['Bar Food'],1
Crowne Plaza Coogee,['Modern Australian'],1
Crows Nest,['American',3
Crows Nest,['American'],1
Crows Nest,['Asian',2
Crows Nest,['Australian',1
Crows Nest,['BBQ',1
Crows Nest,['Bakery',1
Crows Nest,['Cafe',4
Crows Nest,['Cafe'],12
Crows Nest,['Chinese',1
Crows Nest,['Chinese'],2
Crows Nest,['Desserts',1
Crows Nest,['Desserts'],1
Crows Nest,['Drinks Only'],1
Crows Nest,['Dumplings',1
Crows Nest,['European',1
Crows Nest,['French',1
Crows Nest,['French'],1
Crows Nest,['Greek',1
Crows Nest,['Healthy Food',1
Crows Nest,['Indian',2
Crows Nest,['Indian'],5
Crows Nest,['Iranian'],1
Crows Nest,['Italian',4
Crows Nest,['Italian'],1
Crows Nest,['Japanese BBQ'],3
Crows Nest,['Japanese',8
Crows Nest,['Japanese'],5
Crows Nest,['Mexican'],1
Crows Nest,['Middle Eastern',1
Crows Nest,['Modern Australian',3
Crows Nest,['Modern Australian'],4
Crows Nest,['Modern European'],1
Crows Nest,['Pizza',1
Crows Nest,['Pizza'],1
Crows Nest,['Sandwich'],1
Crows Nest,['Seafood',1
Crows Nest,['Spanish',1
Crows Nest,['Sushi',2
Crows Nest,['Tapas',2
Crows Nest,['Thai',1
Crows Nest,['Thai'],5
Crows Nest,['Vietnamese',1
Crows Nest,['Vietnamese'],2
Croydon,['Bar Food'],1
Croydon,['Cafe',2
Croydon,['Cafe'],3
Croydon,['Chinese',1
Croydon,['Chinese'],2
Croydon,['Fast Food',2
Croydon,['Indian',1
Croydon,['Indian'],1
Croydon,['Italian',6
Croydon,['Italian'],1
Croydon,['Japanese',1
Croydon,['Kebab',1
Croydon,['Korean BBQ'],1
Croydon,['Modern Australian',2
Croydon,['Pizza',1
Croydon,['Steak',1
Croydon,['Thai'],1
Croydon,['Vietnamese',1
Curl Curl,['Asian'],1
Curl Curl,['Cafe'],3
Curl Curl,['Healthy Food',1
Curl Curl,['Italian',1
Curl Curl,['Mexican'],1
"D'Albora Marinas, Mosman",['Italian'],2
"DFO Homebush, Homebush",['Cafe'],1
"DFO Homebush, Homebush",['Healthy Food'],1
"DFO Homebush, Homebush",['Indian'],1
"DFO Homebush, Homebush",['Turkish'],1
"Danks Street Shopping Plaza, Waterloo",['Burger',1
"Danks Street Shopping Plaza, Waterloo",['Cafe'],2
"Danks Street Shopping Plaza, Waterloo",['Modern Australian',1
"Danks Street Shopping Plaza, Waterloo",['Sushi',1
Darling Harbour,['Asian',3
Darling Harbour,['Australian',1
Darling Harbour,['Australian'],1
Darling Harbour,['Bar Food',2
Darling Harbour,['Bar Food'],1
Darling Harbour,['Brazilian'],1
Darling Harbour,['Burger',3
Darling Harbour,['Cafe',3
Darling Harbour,['Cafe'],6
Darling Harbour,['Chinese'],1
Darling Harbour,['Fast Food',1
Darling Harbour,['French',1
Darling Harbour,['French'],1
Darling Harbour,['Greek',1
Darling Harbour,['Italian',1
Darling Harbour,['Italian'],1
Darling Harbour,['Japanese BBQ',1
Darling Harbour,['Japanese',2
Darling Harbour,['Kebab',1
Darling Harbour,['Mediterranean',1
Darling Harbour,['Mediterranean'],1
Darling Harbour,['Modern Australian'],4
Darling Harbour,['Pizza',2
Darling Harbour,['Pizza'],1
Darling Harbour,['Seafood',2
Darling Harbour,['Seafood'],1
Darling Harbour,['Steak',1
Darling Harbour,['Teppanyaki'],1
Darling Harbour,['Thai'],1
"Darling Park, Darling Harbour",['Cafe',1
"Darling Park, Darling Harbour",['Cafe'],3
"Darling Park, Darling Harbour",['Seafood',1
"Darling Park, Darling Harbour",['Sushi'],1
"Darling Quarter, Darling Harbour",['Asian',1
"Darling Quarter, Darling Harbour",['BBQ',1
"Darling Quarter, Darling Harbour",['Cafe',2
"Darling Quarter, Darling Harbour",['Mediterranean',1
"Darling Quarter, Darling Harbour",['Thai'],1
Darlinghurst,['Asian',2
Darlinghurst,['Asian'],1
Darlinghurst,['Australian',1
Darlinghurst,['Australian'],1
Darlinghurst,['Austrian',1
Darlinghurst,['Bakery',2
Darlinghurst,['Bar Food',4
Darlinghurst,['Bar Food'],15
Darlinghurst,['Beverages'],1
Darlinghurst,['Burger',4
Darlinghurst,['Burger'],1
Darlinghurst,['Cafe',16
Darlinghurst,['Cafe'],28
Darlinghurst,['Caribbean'],1
Darlinghurst,['Chinese',3
Darlinghurst,['Continental'],1
Darlinghurst,['Drinks Only'],3
Darlinghurst,['Dumplings',1
Darlinghurst,['Eastern European'],1
Darlinghurst,['European',2
Darlinghurst,['Fast Food',1
Darlinghurst,['Filipino'],1
Darlinghurst,['French',2
Darlinghurst,['French'],2
Darlinghurst,['Fusion'],1
Darlinghurst,['Greek',1
Darlinghurst,['Greek'],1
Darlinghurst,['Healthy Food',1
Darlinghurst,['Indian',1
Darlinghurst,['Indian'],5
Darlinghurst,['Indonesian',1
Darlinghurst,['Italian',11
Darlinghurst,['Italian'],9
Darlinghurst,['Japanese BBQ',1
Darlinghurst,['Japanese',5
Darlinghurst,['Japanese'],5
Darlinghurst,['Kebab'],1
Darlinghurst,['Lebanese'],1
Darlinghurst,['Mexican',1
Darlinghurst,['Mexican'],3
